Bellco Mini Orbital Shaker Vortexer 7744-08115 w/ Clamps- Parts, 724 $,  France, New
SIEMENS PSC-12 POWER SUPPLY FOR THE XLS FIRE ALARM SYSTEM 575-033340, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Refurbished
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 65 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 99 $,  USA, Refurbished
SCOTT ENVOY RADIOCOM COMMUNICATION ACCESSORY P/N 805262-04- NEW/UNUSED (B6), 2 000 $,  USA, For Parts
Photon Technology International PTI IC-100 Fluorescence Controller, 75 $,  USA, Used
R155284 Domino DSL Plus E22.01/LW/S Laser Slide Writer Engraver w/ Controller, 1 500 $,  USA, For Parts
Kenmore 255.94289110 (800-2862), 90 $,  USA, For Parts
Thermo Scientific Oven Series 9000 Ovens, 200 $,  USA, Used
Beckman Coulter Mixer Paddle Probe Mixers, 1 800 $,  USA, Refurbished
EiCom Model EFC-82 Microdialysis Fraction Collector - Base Unit & Controller, 1 995 $,  Netherlands, Used
(PRICE REDUCED) 4FT KEWAUNEE SCIENTIFIC FUME HOOD, 400 $,  Netherlands, Used
Nuaire AireGard ES 301 Horizontal Laminar Airflow Workstation NU-301-636, 724 $,  France, New
Fisher Scientific Isotemp Undercounter Freezer 13-986-154, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Refurbished
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 1 560 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 2 295 $,  USA, Used
PLANER KRYOSAVE INTEGRA CONTROLLED RATE FREEZER, 8 866 $,  USA, Used
Harris -40 Freezer ELT-25V-40D34, 500 $,  USA, Used
So-Low U85-22 Ultra Low Temperature Laboratory Freezer, 3 000 $,  USA, Used
R162359 VWR Scientific Explosion Proof Freezer U2005XA14, 8 500 $,  USA, Used
Buchi R-205 Rotary Evaporator and Integrated systems, 208 $,  USA, Refurbished
~ Thermo Scientific Series 8000 WJ (Water Jacket) Incubator, 100 $,  USA, For Parts
PRECISION GRAVITY CONVECTION INCUBATOR MODEL 4EG, 19 995 $,  Netherlands, Refurbished
Labnet D1301 Single Block Dry Bath, 1 990 $,  Netherlands, Used
Espec Compact Ultra Low Temperature Chamber MC-811P, 724 $,  France, New
Rigaku X-stream 2000 Cryogenic Crystal Cooler System, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 300 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 450 $,  USA, Used
Union Carbide Corporation LR-30A Liquid Nitrogen Dewar (800-1277), 19 995 $,  USA, New
UNION CARBIDE 35HC DEWAR CRYOGENICS STORAGE UNIT EXC W/ VESSELS 14173/R, 1 995 $,  USA, New
Espec Compact Ultra Low Temperature Chamber MC-811P, 1 000 $,  USA, New
Labconco 3 Purifier Class II Biological Safety Cabinet 1186, 1 000 $,  USA, Refurbished
"Biosafety Systems Inc AeroStar RS0100 Portable Bio Hood, Medical, Laboratory", 200 $,  USA, For Parts
R162860 Baker B60-ATS Class II Type A Biological Safety Cabinet Hood, 320 $,  USA, For Parts
VWR SCIENTIFIC PRODUCTS SHEL LAB MODEL 1235 WATER BATH, 621 $,  Netherlands, Used
IDEX VERSA-MATIC E1AA2R229 DIAPHRAGM AIR OPERATED PUMP- STILL WITH TAGS (#1), 499 $,  Netherlands, Used
Fischer Technical Laboratory High Vacuum Pump (3CFM - 110V) Model # LAV-3, 724 $,  France, New
SORVALL PORTER BLUM MICROTOME JB-4, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, New
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 4 250 $,  USA, Refurbished
HORIBA Pentra DF Nexus Hematology Analyzer, 750 $,  USA, For Parts
LEICA EG1140H EMBEDDING CENTER WITH AN EG1150C COLD PLATE - FULLY RECONDITIONED, 7 850 $,  USA, Used
Whatman 75 83-M312 Zero Air Generator, 99 $,  USA, New
Hettich Rotofix 32A Centrifuge, 200 $,  USA, New
IEC MICROMAX CENTRIFUGE WITH ROTOR, 4 250 $,  USA, Used
IEC MEDISPIN LABORATORY CENTRIFUGE, 2 950 $,  USA, Used
Thermo IEC FL40 Floor Centrifuge, 6 500 $,  USA, Used
Thermo IEC Centra GP8 Refrigerated Centrifuge, 2 900 $,  Netherlands, Used
ThermoFisher Scientific Hereaus Multifuge X3R Refrigerated Centrifuge with Rotor and Adapters, 4 295 $,  Netherlands, Used
Sorvall Biofuge Stratos Refrigerated Centrifuge with Hareus #3335 rotor - Excellent, 724 $,  France, New
Beckman Coulter Allegra X-15R refrigerated bench top centrifuge with rotor, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 500 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 600 $,  USA, New
THERMO SCIENTIFIC SORVALL BIOFUGE PRIMO CENTRIFUGE WITH HERAEUS 7591 ROTOR, 100 $,  USA, For Parts
Zeiss 473415-9901 Microscope (3 Objectives), 30 000 $,  USA, Used
C157177 Diagnostic Instruments 0.55X HR055-CMT Microscope Camera Adapter O Clamp, 11 996 $,  USA, Used
Leica DM 5500 Q Confocal Spectral Detector TCS SPE Laser Scanning Microscope, 2 695 $,  USA, Used
OLYMPUS BX61 FLUORESCENCE MICROSCOPE WITH PRIOR H101AIBX MOTORRIZED STAGE BX61TR, 19 350 $,  USA, Used
Zeiss Axiovert 40C Inverted Microscope, 1 400 $,  USA, New
~ ZEISS AXIOVERT 200 M INVERTED MICROSCOPE WITH AXIOCAM & ATTOARC SYSTEM, 15 500 $,  Netherlands, Used
Unitron MCN-1123 Microscope w/S10X Objective & KS10X Eye Pieces, 3 420 $,  Netherlands, Used
OLYMPUS BX51M BRIGHTFIELD / DARKFIELD & DIC / NOMARSKI REFLECTED LIGHT MICROSCOPE W/ TRINOCULAR HEAD, 724 $,  France, New
Nikon SMZ745T Digital Stereo Microscope, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 11 200 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 316 $,  USA, Used
MODULATION CONTRAST INVERTED IVF MICROSCOPE WITH HIGH RESOLUTION OLYMPUS LWD PLAN FLUORITE OBJECTIVE, 693 $,  USA, Used
AmScope LED Digital Binocular Microscope, 24 $,  USA, Used
AmScope 3.5X-90X Trinocular Stereo Trinocular Microscope, 5 690 $,  USA, For Parts
Traceable Waterproof Food Thermometer, 31 $,  USA, Used
Jacketed Reactor 10L, 241 $,  USA, Refurbished
Traceable Big Digit 4-Channel Timer, 25 950 $,  USA, New
LABNET C1000 PCR Thermal Cycler, 4 000 $,  Netherlands, Used
OLYMPUS AU2700 Chemistry Analyzer, 2 000 $,  Netherlands, Used
BIOMERIEUX VIDAS 30 PC Windows VIDAS, 724 $,  France, New
INSTRUMENTATION LABORATORY ACL 7000 Coagulation Analyzer, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 1 400 $,  USA, New
HORIBA Pentra DF Nexus Hematology Analyzer, 1 600 $,  USA, Used
ABBOTT LABS ARCHITECT ci4100 Biochemical Analyzer, 4 900 $,  USA, Used
BAMC MEDICAL AD-I Medical Gas Blender, 60 $,  USA, Used
Azzota SE9100 Scanning Single Beam UV-Vis Spectrophotometer, 590 $,  USA, Used
"Azzota Portable 0-90% Brix Refractometer, Heavy-duty", 539 $,  USA, Used
"Azzota Heavy Duty LCD Digital Overhead Stirrer, 20L, 100-2500RPM, 31 inch height", 300 $,  USA, Used
Azzota D2 Lamp Deuterium Lamp for Waters ACQUITY2489/2998 (201000186 201000281), 39 $,  USA, Used
NEW Agilent Deuterium Lamp for LC - 2140-0813, 150 $,  Netherlands, Used
BECKMAN INDUSTRIAL 600 SERIES MODEL 610 THERMOCOUPLE THERMOMETER 90-132VAC (R2), 399 $,  Netherlands, Used
"HORIBA PENTRA 400 CHEMISTRY ANALYZER 1BX, 150 CUVETTE/ SEGMENTS P/N A11A01485", 724 $,  France, New
"SIEMENS DIMENSIONS CUVETTE CARTRIDGE 1 CARTRIDGE, 12,000 TEST P/N 10445042", 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 19 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 2 000 $,  USA, Used
Pack 25 Corning Costar 96 Well U Bottom Polystyrene Microplates 3795, 1 700 $,  USA, Used
Thermo Scientific ClearVue Coverslipper, 796 $,  USA, Used
Thermo Scientific HistoStar Embedding Center Cold Module A81000106, 350 $,  USA, Used
NARISHIGE MMO-22 THREE AXIS HYDRAULIC MICROMANIPULATOR, 591 $,  USA, Used
Optem OPTIZOOM 0.8x - 2.0x for Nikon Labophot and Optiphot Microscopes, 293 $,  USA, Used
Olympus U-D6RE;6 Position Nosepiece with Analyzer Slot U-R156, 150 $,  USA, New
"Olympus U-TAD:COMPENSATOR ADAPTER,6MM X 20MM", 300 $,  Netherlands, New
DIAGNOSTIC INSTRUMENTS INC MODEL 14.2 COLOR MOSAIC CCD CAMERA, 500 $,  Netherlands, Used
Olympus 288270 Microscope Assy. w/ Olympus SZ Lighted Adjustable Stand / Base, 724 $,  France, New
Used Roche Urisys 1800 Clinical Laboratory - Other, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, New
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 4 750 $,  USA, New
HORIBA Pentra DF Nexus Hematology Analyzer, 239 $,  USA, New
Used Nova Biomedical Nova Bioprofile 400 Chemistry Analyzer (Clinical Diagnostics), 275 $,  USA, New
Olympus WHN10x/22 Eyepiece Part # 2-U1007, 1 750 $,  USA, New
Olympus SZ2-STS Mounting Arm for SZX w/ ESD Capability, 1 185 $,  Netherlands, New
Used ForteBio ClonePix 2 Cell Counters, 14 $,  France, Used
Nikon P-Plan APO 1.0x Objective (SMZ800N/1270N) MNH54100, 323 $,  France, Refurbished
Olympus Microscope Dust Cover 015 for CX Series, 615 $,  France, Used Very Good
Nikon PlanApo 4x/0.20na Objective, 622 $,  Netherlands, Used Very Good
Nikon BD Plan 20x/0.4na ELWD Objective, 624 $,  Netherlands, Used
Zeiss Power Supply for External Hal 100 and LED Lamps, 724 $,  France, New
Leica Video Objective 1.0x Part # 10445930 & 11541006, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  India, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 1 250 $,  USA, New
HORIBA Pentra DF Nexus Hematology Analyzer, 8 500 $,  USA, New
Used Bausch & Lomb 3L 33.46.10 Osmometers, 4 950 $,  USA, New
Used Advanced Instruments 2020 Osmometer Osmometers, 6 599 $,  USA, New
Used Precision Systems 6002 Osmometers, 1 800 $,  USA, New
"Gene Amplification Equipment, Thermal Cycler, Q-PCR Cycler, Open and Cheap Mini8 Real-Time Cycler", 1 000 $,  USA, New
"Gene Amplification Equipment, PCR Thermal Cycler, Portable, Cheap Theater Slim PCR Cycler", 59 $,  USA, Used
G160471 Advanced Instruments 3320 Osmometer, 400 $,  USA, New
THERMO ELECTRON PX2 THERMAL CYCLER PPCYL220 ISSUE 1 HBPX2110, 3 995 $,  Netherlands, New
Tecan Power Washer 384 Basic (800-2370), 1 950 $,  Netherlands, Used
Paa Peak BiNEDx Microplate Handler KiNEDx BX-470 Robot, 724 $,  France, New
Thermo Wellwash Microplate Strip Washer 8 Channel w WARRANTY, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, New
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 750 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 900 $,  USA, Used
Used Perkin Elmer Victor 3 1420-032 Multilabel Counter (203-4026), 300 $,  USA, Used
Used BioTek PowerWave X 340 Microplate Reader, 45 $,  USA, Used
Used MEDIGROUP INC Y.Tec Needlescope, 75 $,  USA, Used
Used Precision Scientific 65501 Vari-Heat 2-Place Extraction Rack Hotplate, 600 $,  USA, Used
Used SYLVANIA MODEL SS100 SOLDER SUCKER, 1 350 $,  USA, Used
Used Nihon Kohden SC-170R Charger, 56 $,  USA, Used
Used FARO SILVER ARM MODEL S12 REV 14 EDGE, 299 $,  Netherlands, Used
Used ORIEL CORPORATION LASER MODEL NO 6697, 3 499 $,  Netherlands, Used
Used PHARMACIA BIOTECH FRAC-100, 724 $,  France, New
Used Roche Elecsys 1010 Immunoassay Analyzer In Excellent Condition, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  Ukraine, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 19 $,  Ukraine, New
HORIBA Pentra DF Nexus Hematology Analyzer, 600 $,  USA, New
Used Tempress Research 5030-M Capillary Unplugging Fixture, 900 $,  USA, Used
Used Agilent Technologies 2100 Expert Software Bioanalyzer B.02.08.SI648 SR3 Plug & P, 79 $,  USA, New
Used 10880 FLUKE 196 SCOPEMETER 100MHZ 1GS/S W/ CASE & PROBE CLIPS, 79 $,  USA, New
ASTRO-MED GRASS INSTRUMENT GENUINE GRASS GOLD DISC ELECTRODES F-E6GH, 60 $,  USA, New
MORTARA X-12 TRANSMITTER, 40 $,  USA, New
SONY MODEL PVM-137 VIDEO MONITOR, 50 $,  USA, New
ALPHA INNOTECH CORPORATION MULTIIMAGE LIGHT CABINET, 1 696 $,  Netherlands, New
Peabody Ryan H-15 Thermograph w/ Chart Paper, 250 $,  Netherlands, Used
BUEHLER ISOMET 1000 PRECISION SAW LABORATORY, 724 $,  France, New
Used Molecular Dynamics Phosphorimager SI (301-1993), 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 18 500 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 3 000 $,  USA, Used
Used ~ Kodak Gel Logic 2200 Imaging System, 15 999 $,  USA, New
Used Hoefer Slab Gel Dryer GD 2000, 3 995 $,  USA, New
Used Wave Biotech System 20/50 EH (203-5304), 2 999 $,  USA, For Parts
New Brunswick Scientific Fermentor Bioreactor w/Jacket Water Heater Bioflo, 156 $,  USA, For Parts
Used Cellectricon Cellaxess ACE Adherent Cell Electroporation System (800-2938), 500 $,  USA, Used
Used FISHER SCIENTIFIC UV VIEWING ELECTROPHORESIS SYSTEM FBPDS81 WITH FBUVLS-80 LAMP, 4 900 $,  USA, Used
Used Applied Biosystems ABI Prism 6100 Nucleic Acid DNA RNAm RNA Purifier Prep Station, 14 500 $,  Netherlands, Used
Mettler Toledo T90 Titrator Rondo Tower Autosampler With Power Supply, 54 000 $,  Netherlands, Used
Used Shimadzu TOC-VCSH TOC Analyzer, 724 $,  France, New
Refurbished Bruker D4 Endeavor XRD system, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 895 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 75 $,  USA, Used
DVI Viscometer with PC interface & Temp control, 25 $,  USA, Used
Used Radiometer Analytical PHM220 (800-0458), 550 $,  USA, Used
Used Beckman 45 pH Meter (301-7847), 70 000 $,  USA, Used
Used HEWLETT PACKARD MODEL 8415A DIODE ARRAY SPECTROPHOTOMETER, 20 000 $,  USA, Used
Used PANALYTICAL AXIOS XRF SPECTROMETER WDXRF ***FINANCING**WARRANTY, 34 000 $,  USA, Used
Used Rigaku MiniFlex XRD X-Ray Diffractometer ***Financing***Warranty***, 30 000 $,  USA, Used
Used LQQK Perkin Elmer Elan DRC E ICP/MS ***FINANCING**30 Day Warranty***, 15 000 $,  Netherlands, Used
Used AB SCIEX QTRAP LCMS/MS MASS SPECTROMETER ***FINANCING*** Cannabis testing hemp, 120 $,  Netherlands, Used
EDX-8000 X-RAY FLUORESCENT SPECTROMETER XRF ANALYZER ***FINANCING***WARRANTY***, 724 $,  France, New
PHARMACIA BIOTECH ULTROSPEC 2000 UV/VISIBLE SPECTROPHOTOMETER MODEL 80-2106-00, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 220 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 9 500 $,  USA, Used
"Used Climet Instruments CI-7300-7-12-30 Model CI-7300 .3um Particle Counter, 120VAC", 7 999 $,  USA, New
Used Shimadzu LCMS 2010 EV / SPD-M20A Mass Spectrometer, 210 000 $,  USA, For Parts
Used Kendro 14463000 Iris Intrepid II XDL Mass Spectrometer, 1 950 $,  USA, For Parts
Refurbished Agilent (HP) 6495B with 1260 Mass Spectrometer, 5 500 $,  USA, For Parts
Used Hitachi L-7100 HPLC Pumps, 320 $,  USA, For Parts
Used Waters 2695 Separations Module HPLC Pumps, 1 880 $,  USA, For Parts
Used Bell & Gossett M99071 HPLC Pumps, 4 700 $,  Netherlands, Used
Refurbished Shimadzu LC-10AT VP HPLC Pumps, 590 $,  Netherlands, Used
Refurbished Shimadzu RF-10A XL HPLC Detectors, 724 $,  France, New
"Used Uniflows Co., LTD Ultimate DU4003 4-channel Degasser", 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 19 500 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 34 500 $,  USA, Used
Used Thermo Scientific Dionex UltiMate 3000 UHPLC PREP System, 15 500 $,  USA, New
Used Agilent 1200 Preparative HPLC System, 23 700 $,  USA, Refurbished
"Refurbished Waters 2695 , 2487; 2424 ELSD----1 year warranty", 500 $,  USA, Refurbished
Refurbished Refurbished Waters Alliance e2695 and 2489 UV Detector with ONE YEAR WARRANTY, 4 295 $,  USA, Used
Used Silvered Vacuum Jacket Automatic Liquid Dividing Distillation Head 29/42 + 24/40, 12 500 $,  USA, For Parts
Used Shimadzu SIL-20AC HT Auto Samper, 15 999 $,  USA, Used
Used Agilent 6890 GC with ECD and Split/Split-less, 20 555 $,  Netherlands, Refurbished
Used Shimadzu GC-2014 Gas Chromatograph with AOC-20i Auto Injector, 300 $,  Netherlands, Used
Refurbished HP 5890 Series II GC with FID and TCD, 724 $,  France, New
Refurbished Agilent Inert Extractor Ion Source Assembly, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, New
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 280 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 110 000 $,  USA, Used
New Agilent J&W Scientific #122-0732 DB-1701; 30 Meters 0.25mm ID GC COLUMN, 125 000 $,  USA, Used
Refurbished FEI Company Quanta 200 3D Electron Microscope, 3 500 $,  USA, Used
AMERSHAM BIOSCIENCES BIOPROCESS OLIGOPROCESS CHROMATOGRAPHY SYSTEM, 2 100 $,  USA, Used
Mettler Toledo XP204 Analytical Balance Scale 220.0000g, 80 $,  USA, Used
Mettler Toledo AT201 Analytical Balance Scale 205.00000g, 2 295 $,  USA, Used
METTLER PJ360 DELTARANGE LABORATORY BALANCE SCALE, 1 100 $,  USA, New
~ Mettler Toledo SG8001 Delta Range Balance, 6 750 $,  Netherlands, For Parts
New In Box Mettler Toledo ICS 425 Balance with 6100g capacity .01g readability, 400 $,  Netherlands, Used
"Mettler AX26DR Microbalance with 90 Day Warranty,Fine Range Readability: 0.002", 724 $,  France, New
Mettler FP5 Thermal Moisture Balance w/ FP52 Measuring Cell, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Refurbished
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 94 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 100 $,  USA, Used
METTLER INSTRUMENT M5 M 5 LABORATORY SCALE 0.1 MG 20G MAX, 25 $,  USA, Refurbished
G147927 Mettler Instrument AK 160 Laboratory Balance / Scale, 173 $,  USA, Used
MAC Valve BVP214A Bullet Valve 2-Way BVP214A-CB0-00-BCTA-FTA with Manifold, 300 $,  USA, Used
#8 JAMESBURY QP1C/M QUADRA-POWR II SPRING DIAPHRAGM ACTUATOR, 60 $,  USA, Used
"MDC 433021 Foreline Coaxial Trap, 6", 1 250 $,  USA, Refurbished
Fabco-Air 14PMD-3-R 3-Way Panel Mount Button Actuated Directional Control Valve, 650 $,  USA, Refurbished
Eppendorf Thermomixer R MTP Microplate Block w WARRANTY, 10 900 $,  Netherlands, Used
Lab-Line Reciprocal Linear Shaker w 100ml Flask Clamps WARRANTY, 261 $,  Netherlands, Used
"Kuhner ISF-1-W Shaking Incubator with Heating, Cooling & Shaking", 724 $,  France, New
ALPHA-M MODEL AV-50 SERIES 280 VIBRATOR SHAKER LABORATORY, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, Used
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 40 $,  USA, Used
HORIBA Pentra DF Nexus Hematology Analyzer, 200 $,  USA, Refurbished
IKA-ViBrax-VXR S1 Shaker with 1 Accessory Top, 50 $,  USA, Refurbished
T161740 Mettler Toledo Panther Digital Scale Terminal PTHK 1800 000, 225 $,  USA, Used
PATLITE SLF-V 4-LIGHT SIGNAL TOWER (AA9), 100 $,  USA, For Parts
SSI Fike Halon 1301 Control Panel / Fire Protection Alarm Model 10-038-01-4-00, 100 $,  USA, Used
Whelen 9M Power Distribution I/O Board 01-0268888-01 w/ Strobe Output Adapter, 2 000 $,  USA, Used
Global Fire ADA GFC-ADA-ADB-KIT Door Bell Annunciator NEW SEALED BOX, 200 $,  USA, Refurbished
G157739 Waters 600 Controller & Delta 600 Solvent Pump, 38 995 $,  Netherlands, Refurbished
C137414 Panasonic Panadac 261 Controller for Pana Robo Robot TJR-2, 3 600 $,  Netherlands, Used
Agilent Direct Drive Robot 23083-211, 724 $,  France, New
Watson Marlow 520DI/R2 Peristaltic Pump, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, New
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 1 295 $,  USA, Refurbished
HORIBA Pentra DF Nexus Hematology Analyzer, 1 850 $,  USA, Used
Watson Marlow Model 604U peristaltic pump - Excellent condition SALE PRICED $1295, 108 $,  USA, Used
Used Lindberg MO1450 Ovens, 6 700 $,  USA, Used
Used Thermo Fisher Scientific 346 Mixers, 3 695 $,  USA, Used
Refurbished Agilent 1260 G1364C Analytical Fraction Collector, 265 $,  USA, Used
Esco Ascent Max Ductless Fume Hood ADC - 4B2, 905 $,  USA, Used
Bel-Art Secador Polycarbonate Refrigerator Ready Desiccator; .6 Cu Ft 42011-0000, 150 $,  USA, Refurbished
American BioTech Supply ABT-FF-2020 Max30 Freezer (800-2898), 250 $,  Netherlands, For Parts
Fisher Scientific Undercounter Refrigerator Freezer 97-915-1, 700 $,  Netherlands, Used
Kenmore Refrigerator/Freezer 253.61822104, 724 $,  France, New
R162366 VWR Scientific Kendro R429GA14 20 CU-FT General Purpose Lab Freezer -20C, 1 086 $,  France, Used
CIMAREC Telemodul 20c Laboratory Controller, 5 431 $,  France, Used
THERMO SCIENTIFIC Pierce Other Lab Equipment, 5 431 $,  USA, Used
HORIBA Pentra DX 120 SPS Hematology Analyzer, 5 431 $,  USA, For Parts
HORIBA ABX Pentra DX Nexus Hematology Analyzer, 1 200 $,  USA, For Parts
HORIBA Pentra DF Nexus Hematology Analyzer, 500 $,  USA, Used
THERMO SCIENTIFIC MODEL 956 ULTRA LOW UPRIGHT FREEZER (2859), 2 950 $,  USA, Used
R155792 Thermo Revco RCRF252A14 Upright Refrigerator Freezer, 2 445 $,  USA, New
Zymark TurboVap LV Evaporator w 16x125mm Rack 15ml w WARRANTY, 1 777 $,  USA, New
Labogene ScanVac Vacuum Concentrator Scan Speed 32, 1 995 $,  USA, Used
Air Science Ductless Downflow Workstations, 80 $,  USA, Used
Beckman Coulter Fixed Angle Titanium Rotor Type 80 Ti, 413 $,  USA, Used
